recording,start,stop,label
2015-15-07b,905.032281,906.444551,SS
2015-15-07b,927.060785,927.803318,SS
2015-15-07b,953.704646,955.00044,SS
2015-15-07b,970.200545,971.438101,SS
2015-15-07b,977.334694,978.834321,SS
2015-15-07b,1133.936537,1134.693631,SS
2015-15-07b,1142.497516,1143.662275,SS
2015-15-07b,1145.307497,1146.676089,SS
2015-15-07b,1160.362007,1161.67236,SS
2015-15-07b,1424.369187,1425.766898,SS
2015-15-07b,1584.771057,1586.212446,SS
2015-15-07b,1725.837928,1726.6387,SS
2015-15-07b,1727.847137,1729.142931,SS
2015-15-07b,1992.800684,1994.3731090000001,SS
2015-15-07b,2017.260623,2019.066047,SS
2015-15-07b,2134.362578,2135.483658,SS
2015-15-07b,2138.905138,2139.953421,SS
2015-15-07b,2203.392416,2205.278519,SS
2015-15-07b,2205.059205,2206.097171,SS
2015-15-07b,2206.097171,2207.174573,SS
2015-15-07b,2273.245526,2274.075416,SS
2015-15-07b,2274.366606,2275.152818,SS
2015-15-07b,2275.094581,2276.492291,SS
2015-15-07b,2282.883906,2283.90307,SS
2015-15-07b,2290.14909,2291.226492,SS
2015-15-07b,2302.320821,2303.107034,SS
2015-15-07b,2305.829658,2306.819703,SS
2015-15-07b,2309.061864,2310.357658,SS
2015-15-07b,2311.100192,2311.755369,SS
2015-15-07b,2312.789093,2314.157685,SS
2015-15-07b,2355.899734,2356.787863,SS
2015-15-07b,2357.588635,2358.56412,SS
2015-15-07b,2359.073702,2360.485973,SS
2015-15-07b,2367.37261,2368.129703,SS
2015-15-07b,2368.741202,2369.454617,SS
2015-15-07b,2370.48834,2371.871492,SS
2015-15-07b,2373.283762,2374.040855,SS
2015-15-07b,2376.909074,2377.855441,SS
2015-15-07b,2409.362171,2410.148383,SS
2015-15-07b,2498.116805,2499.019493,SS
2015-15-07b,2519.082466,2519.737643,SS
2015-15-07b,2719.057022,2720.847839,SS
2015-15-07b,2745.23498,2745.8028,SS
2015-15-07b,2758.076448,2759.605194,SS
2015-15-07b,2788.127229,2789.044477,SS
2015-15-07b,2821.177265,2822.895284,SS
2015-15-07b,2831.237871,2832.329832,SS
2015-15-07b,2832.09688,2833.24708,SS
2015-15-07b,2834.819504,2835.882347,SS
2015-15-07b,2840.541383,2841.677023,SS
2015-15-07b,2849.597384,2850.514632,SS
2015-15-07b,2850.369037,2851.228046,SS
2015-15-07b,2860.036536,2861.026581,SS
2015-15-07b,2860.822748,2861.681758,SS
2015-15-07b,2861.769115,2862.919315,SS
2015-15-07b,2863.006671,2863.822003,SS
2015-15-07b,2865.263392,2866.835817,SS
2015-15-07b,2885.078854,2886.33097,SS
2015-15-07c,673.397216,674.406216,SS
2015-15-07c,688.642577,689.588515,SS
2015-15-07c,737.973224,739.423661,SS
2015-15-07c,758.326648,759.840148,SS
2015-15-07c,766.067571,766.808555,SS
2015-15-07c,801.209153,802.186621,SS
2015-15-07c,1132.208487,1133.958471,SS
2015-15-07c,1137.095831,1138.183659,SS
2015-15-07c,1156.377193,1157.401958,SS
2015-15-07c,1160.019052,1161.548318,SS
2015-15-07c,1162.383896,1164.086584,SS
2015-15-07c,1194.608838,1195.460181,SS
2015-15-07c,1428.616067,1429.701413,SS
2015-15-07c,1692.266612,1693.417503,SS
2015-15-07c,1695.041363,1696.129191,SS
2015-15-07c,1697.437738,1699.235019,SS
2015-15-07c,1702.325082,1703.491739,SS
2015-15-07c,1715.158302,1716.230365,SS
2015-15-07c,1717.885756,1718.957818,SS
2015-15-07c,1724.932991,1725.941991,SS
2015-15-07c,1726.036585,1727.014054,SS
2015-15-07c,1728.559085,1729.568085,SS
2015-15-07c,1732.137882,1733.131117,SS
2015-15-07c,1733.257242,1734.266242,SS
2015-15-07c,1736.331539,1737.198649,SS
2015-15-07c,1736.914867,1737.592789,SS
2015-15-07c,1737.056758,1737.908102,SS
2015-15-07c,1740.146821,1740.840508,SS
2015-15-07c,1744.340477,1745.144524,SS
2015-15-07c,1745.727853,1746.642259,SS
2015-15-07c,1746.642259,1747.293831,SS
2015-15-07c,1749.39312,1751.50669,SS
2015-15-07c,1757.425948,1758.403417,SS
2015-15-07c,1761.288526,1761.856089,SS
2015-15-07c,1762.108339,1762.945672,SS
2015-15-07c,1762.845706,1763.474065,SS
2015-15-07c,1763.574542,1764.315527,SS
2015-15-07c,1769.200696,1771.299699,SS
2015-15-07c,1776.123981,1776.912262,SS
2015-15-07c,1776.912262,1778.283872,SS
2015-15-07c,1780.853669,1782.099154,SS
2015-15-07c,1784.054091,1785.220748,SS
2015-15-07c,1784.52706,1785.409935,SS
2015-15-07c,1787.270279,1787.948201,SS
2015-15-07c,1788.468467,1789.367108,SS
2015-15-07c,1790.659889,1791.511233,SS
2015-15-07c,1792.898608,1793.639592,SS
2015-15-07c,1796.083265,1796.619296,SS
2015-15-07c,1799.267921,1800.24539,SS
2015-15-07c,1805.274625,1806.346688,SS
2015-15-07c,1806.346688,1807.986313,SS
2015-15-07c,1809.287117,1810.101127,SS
2015-15-07c,1816.056253,1816.784577,SS
2015-15-07c,1817.170161,1818.326912,SS
2015-15-07c,1817.684273,1818.169823,SS
2015-15-07c,1827.330737,1828.560456,SS
2015-15-07c,1901.241683,1902.569804,SS
2015-15-07c,2044.155402,2045.369355,SS
2015-15-07c,2080.747422,2083.128031,SS
2015-15-07c,2113.130019,2114.753879,SS
2015-15-07c,2134.129834,2136.337022,SS
2015-15-07c,2157.084586,2157.93593,SS
2015-15-07c,2194.2757,2195.442356,SS
2015-15-07c,2244.063549,2246.239206,SS
2015-15-07c,2288.97982,2289.973054,SS
2015-15-07c,2290.49332,2291.533852,SS
2015-15-07c,2310.752151,2312.502135,SS
2015-15-07c,2330.096575,2331.673137,SS
2015-15-07c,2359.704422,2360.808016,SS
2015-15-07c,2361.202156,2361.990438,SS
2015-15-07c,2362.542235,2364.039969,SS
2015-15-07c,2397.163551,2398.046426,SS
2015-15-07c,2441.133884,2441.985228,SS
2015-15-07c,2451.949104,2452.847745,SS
2015-15-07c,2461.203527,2462.322886,SS
2015-15-07c,2469.480481,2470.442184,SS
2015-15-07c,2500.239219,2501.563531,SS
2015-15-07c,2503.691891,2504.779719,SS
2015-15-07c,2505.189626,2506.68736,SS
2015-15-07c,2599.231589,2600.019871,SS
2015-15-07c,2647.717391,2649.473939,SS
2015-15-07c,2651.716036,2652.944192,SS
2015-15-07c,2653.015596,2653.801044,SS
2015-15-07c,2666.582347,2667.54405,SS
2015-15-07c,2668.758003,2670.334566,SS
2015-15-07c,2670.019253,2670.760238,SS
2015-15-07c,2671.469691,2672.825535,SS
2015-15-07c,2676.69329,2677.692951,SS
2015-15-07c,2679.649431,2680.463441,SS
2015-15-07c,2686.336677,2687.944771,SS
2015-15-07c,2690.602864,2692.130917,SS
2015-15-07c,2697.143505,2698.100324,SS
2015-15-07c,2699.142828,2699.971119,SS
2015-15-07c,2700.74646,2701.708163,SS
2015-15-07c,2702.449148,2703.442382,SS
2015-15-07c,2704.283944,2705.440695,SS
2015-15-07c,2724.189947,2725.498494,SS
2015-15-07c,2726.904852,2727.733143,SS
2015-15-07c,2728.789928,2729.732466,SS
2015-15-07c,2729.589657,2730.203735,SS
2015-15-07c,2754.966775,2757.551614,SS
2015-15-07c,2762.478516,2763.321088,SS
2015-15-07c,2763.492459,2764.33503,SS
2015-15-07c,2764.634929,2766.548566,SS
2015-15-07c,2766.034455,2767.662475,SS
2015-15-07c,2771.546873,2773.660443,SS
2015-15-07c,2774.717228,2776.05963,SS
2015-15-07c,2785.407876,2787.709657,SS
2015-15-07c,2790.074501,2791.146564,SS
2015-15-07c,2807.621644,2808.709472,SS
2015-15-07c,2808.53605,2809.718472,SS
2015-15-07c,2815.535989,2817.254442,SS
2015-15-07c,2817.128317,2818.95713,SS
2015-15-07c,2824.514645,2827.113764,SS
2015-15-07c,2839.352476,2841.451765,SS
2015-15-07c,2842.558273,2843.567273,SS
2015-15-07c,2843.567273,2844.576273,SS
2015-15-07c,2843.819523,2845.569508,SS
2015-15-07c,2855.43879,2856.652743,SS
2015-15-07c,2864.314838,2865.150416,SS
2015-15-07c,2901.188672,2902.231176,SS
2015-15-07c,2926.872845,2928.039501,SS
2015-15-07c,2931.164232,2932.363826,SS
2015-15-07c,2939.028143,2939.942549,SS
2015-15-07c,2956.717176,2958.009958,SS
2015-15-07c,2959.94913,2960.800474,SS
2015-15-07c,2967.642756,2968.63599,SS
2015-15-07c,2969.518865,2970.449037,SS
2015-15-07c,2970.408082,2971.393462,SS
2015-15-07c,2974.012069,2975.604397,SS
2015-15-07c,2996.572681,2997.613212,SS
2015-15-07c,2997.613212,2999.158244,SS
2015-15-07c,2999.56815,3000.687509,SS
2015-15-07c,3017.077987,3018.006244,SS
2015-15-07c,3018.234738,3019.262961,SS
2015-15-07c,3024.761099,3025.717917,SS
2015-15-07c,3025.632232,3026.589051,SS
2015-15-07c,3031.414716,3035.243262,SS
2015-15-07c,3035.300386,3036.257204,SS
2015-15-07c,3051.294968,3052.366033,SS
2015-15-07c,3053.565422,3055.756844,SS
2015-15-07c,3059.887438,3060.864907,SS
2015-15-07c,3061.734288,3062.691107,SS
2015-15-07c,3063.305185,3064.247723,SS
2015-15-07c,3064.301813,3065.405407,SS
2015-15-07c,3082.621472,3083.646238,SS
2015-15-07c,3092.980847,3094.194721,SS
2015-15-07c,3103.77719,3104.805413,SS
2015-15-07c,3104.548357,3105.41949,SS
2015-15-07c,3107.675869,3108.661249,SS
2015-15-07c,3117.810351,3119.18196,SS
2015-15-07d,0.901732,1.7162,SS
2015-15-07d,2.210699,2.996078,SS
2015-15-07d,10.806244,12.144298,SS
2015-15-07d,13.060575,14.093204,SS
2015-15-07d,19.792961,20.618875,SS
2015-15-07d,23.095983,23.997715,SS
2015-15-07d,33.640434,34.774871,SS
2015-15-07d,34.774871,35.8075,SS
2015-15-07d,40.359794,41.668761,SS
2015-15-07d,46.831905,47.893622,SS
2015-15-07d,56.867314,57.754502,SS
2015-15-07d,102.055739,103.495602,SS
2015-15-07d,105.95355,107.044355,SS
2015-15-07d,123.959108,126.111631,SS
2015-15-07d,155.663089,156.503493,SS
2015-15-07d,156.590431,157.227979,SS
2015-15-07d,157.054102,158.445116,SS
2015-15-07d,159.807149,160.777961,SS
2015-15-07d,167.501192,170.804849,SS
2015-15-07d,217.317494,218.582828,SS
2015-15-07d,515.819986,517.303481,SS
2015-15-07d,561.517454,562.491907,SS
2015-15-07d,566.375173,567.320538,SS
2015-15-07d,575.828819,577.355946,SS
2015-15-07d,577.646828,578.883073,SS
2015-15-07d,579.581189,580.512009,SS
2015-15-07d,582.359106,583.304471,SS
2015-15-07d,584.758878,585.878771,SS
2015-15-07d,614.486957,615.374145,SS
2015-15-07d,617.337594,618.96653,SS
2015-15-07d,620.639098,621.889888,SS
2015-15-07d,626.558535,627.489355,SS
2015-15-07d,637.844733,638.848274,SS
2015-15-07d,640.957164,642.949702,SS
2015-15-07d,649.245432,651.240578,SS
2015-15-07d,666.583815,668.212751,SS
2015-15-07d,686.101957,687.018234,SS
2015-15-07d,687.803614,688.414464,SS
2015-15-07d,690.188841,691.017853,SS
2015-15-07d,704.369309,704.994704,SS
2015-15-07d,707.583549,708.165312,SS
2015-15-07d,715.655508,716.789945,SS
2015-15-07d,723.349321,724.890992,SS
2015-15-07d,781.394704,782.16554,SS
2015-15-07d,790.790173,791.430112,SS
2015-15-07d,791.793714,792.520917,SS
2015-15-07d,798.309457,799.167557,SS
2015-15-07d,807.57403,808.315777,SS
2015-15-07d,813.958877,816.998587,SS
2015-15-07d,817.173116,817.987584,SS
2015-15-07d,818.496626,820.692781,SS
2015-15-07d,829.084709,831.746274,SS
2015-15-07d,838.974677,839.55644,SS
2015-15-07d,839.94913,842.494342,SS
2015-15-07d,853.431483,855.525829,SS
2015-15-07d,879.218119,880.570717,SS
2015-15-07d,882.461446,883.65406,SS
2015-15-07d,891.129712,892.264149,SS
2015-15-07d,893.151338,894.431216,SS
2015-15-07d,901.281473,906.255545,SS
2015-15-07d,930.893199,931.664035,SS
2015-15-07d,935.140068,936.201785,SS
2015-15-07d,941.583091,942.281206,SS
2015-15-07d,952.796569,953.378331,SS
2015-15-07d,966.933405,967.602432,SS
2015-15-07d,998.086803,998.857638,SS
2015-15-07d,1002.04279,1002.769993,SS
2015-15-07d,1037.53032,1038.286612,SS
2015-15-07d,1155.59908,1156.515357,SS
2015-15-07d,1155.904506,1156.631709,SS
2015-15-07d,1221.52735,1222.545435,SS
2015-15-07d,1224.232547,1225.27972,SS
2015-15-07d,1229.773837,1231.010083,SS
2015-15-07d,1238.122134,1239.082042,SS
2015-15-07d,1264.257827,1264.868678,SS
2015-15-07d,1367.840694,1368.902411,SS
2015-15-07d,1379.010539,1380.072257,SS
2015-15-07d,1381.337591,1382.326587,SS
2015-15-07d,1392.202011,1393.060111,SS
2015-15-07d,1401.510216,1402.353772,SS
2015-15-07d,1450.94551,1451.80361,SS
2015-15-07d,1462.449869,1463.13344,SS
2015-15-07d,1463.729747,1465.111434,SS
2015-15-07d,1493.545091,1494.781337,SS
2015-15-07d,1497.021123,1499.173646,SS
2015-15-07d,1523.971285,1524.625768,SS
2015-15-07d,1539.300735,1540.376996,SS
2015-15-07d,1541.540522,1542.791312,SS
2015-15-07d,2086.055958,2087.044954,SS
2015-15-07d,2087.495821,2089.299285,SS
2015-15-07d,2089.415638,2090.331914,SS
2015-15-07d,2100.003721,2100.672748,SS
2015-15-07d,2220.297724,2221.28672,SS
2015-15-07e,354.250948,354.835834,SS
2015-15-07e,363.652994,364.939743,SS
2015-15-07e,377.003021,378.099683,SS
2015-15-07e,406.978439,408.703853,SS
2015-15-07e,744.706352,745.349727,SS
2015-15-07e,886.497388,888.164314,SS
2015-15-07e,1065.940474,1066.817803,SS
2015-15-07e,1665.960603,1666.662466,SS
2015-15-07e,1669.279832,1670.815158,SS
2015-15-07e,1733.485714,1734.845575,SS
2015-15-07e,1735.240373,1736.556367,SS
2015-15-07e,1740.211905,1741.352434,SS
2015-15-07e,1742.34674,1743.765089,SS
2015-15-07e,1968.317523,1970.218403,SS
2015-15-07e,1970.218403,1970.920266,SS
2015-15-07e,1974.502694,1976.271975,SS
2015-15-07e,1974.707404,1975.745577,SS
2015-15-07e,1978.348321,1980.059113,SS
2015-15-07e,2014.055623,2014.903708,SS
2015-15-07e,2393.354323,2395.796223,SS
2015-15-07e,2405.812399,2406.923683,SS
2015-15-07e,2419.908156,2421.575082,SS
2015-15-07e,2434.413334,2435.729328,SS
2015-15-07e,2541.345153,2542.295593,SS
2015-15-07e,2581.702301,2582.755096,SS
2015-15-07e,2624.428238,2625.890453,SS
2015-15-07e,2644.577567,2645.776584,SS
2015-15-07e,2646.639291,2647.969907,SS
2015-15-07e,2696.36924,2697.202703,SS
2015-15-07e,2720.203353,2721.226903,SS
2015-15-07e,2978.91314,2980.287623,SS
2015-15-07f,162.931614,165.383688,SS
2015-15-07f,171.873355,172.719605,SS
2015-15-07f,178.840812,179.616542,SS
2015-15-07f,862.167018,862.998972,SS
2015-15-07f,867.319294,868.559927,SS
2015-15-07f,910.143029,911.12094,SS
2015-15-07f,911.86532,913.04757,SS
2015-15-07f,960.746263,961.767961,SS
2015-15-07f,1121.517716,1122.714562,SS
2015-15-07f,1850.13423,1850.907802,SS
2015-15-07f,1991.128532,1992.164825,SS
2015-15-07f,1995.624002,1996.499743,SS
2015-15-07f,2057.772422,2058.618972,SS
2015-15-07f,2059.603009,2060.749942,SS
2015-15-07f,2073.141677,2074.002822,SS
2015-15-07f,2090.481349,2091.25492,SS
2015-15-07f,2091.838747,2092.583127,SS
2015-15-07f,2104.960267,2105.836008,SS
2015-15-07f,2124.25576,2125.058523,SS
2015-15-07f,2125.583967,2126.474304,SS
2015-15-07f,2149.03923,2149.856589,SS
2015-15-07f,2562.724685,2563.512852,SS
2015-15-07f,3017.248861,3018.080815,SS
2015-15-07g,1625.21257,1625.984044,SS
2015-15-07g,1836.477594,1837.011691,SS
2015-15-07g,1837.842508,1838.376605,SS
2015-15-07g,1887.854755,1889.798275,SS
2015-15-07g,1913.669442,1914.307391,SS
2015-15-07g,2073.616648,2074.313942,SS
2015-15-07g,2077.177295,2077.97844,SS
2015-15-07g,2523.296625,2524.483507,SS
2015-15-07g,2538.933797,2540.699284,SS
2015-15-07g,2707.678767,2709.08819,SS
2015-15-07g,2790.523142,2791.546828,SS
2015-15-07g,2791.79904,2793.163955,SS
2015-15-07g,2808.519243,2809.661617,SS
2015-17-07a,116.301356,117.814598,SS
2015-17-07a,162.688035,165.641767,SS
2015-17-07a,267.014411,268.731359,SS
2015-17-07a,272.194354,273.300185,SS
2015-17-07a,287.123066,288.388951,SS
2015-17-07a,293.350637,294.194561,SS
2015-17-07a,312.484415,313.371989,SS
2015-17-07a,317.40245,318.362777,SS
2015-17-07a,322.000377,322.931603,SS
2015-17-07a,330.410509,331.18168,SS
2015-17-07a,336.579879,337.3365,SS
2015-17-07a,519.012809,521.144364,SS
2015-17-07a,528.194112,529.518198,SS
2015-17-07a,625.827303,628.679182,SS
2015-17-07a,1152.584054,1154.58383,SS
2015-17-07a,1255.597765,1256.936402,SS
2015-17-07a,1329.732059,1332.438434,SS
2015-17-07a,1527.981274,1528.941601,SS
2015-17-07a,1573.436728,1575.182776,SS
2015-17-07a,1723.771472,1724.615395,SS
2015-17-07a,1991.877163,1992.793839,SS
2015-17-07a,2014.342983,2015.69617,SS
2015-17-07a,2106.796232,2109.866366,SS
2015-17-07a,2129.203849,2130.338781,SS
2015-17-07a,2139.723789,2141.222481,SS
2015-17-07a,2145.660353,2146.62068,SS
2015-17-07a,2157.708085,2158.421055,SS
2015-17-07a,2166.452876,2167.194947,SS
2015-17-07a,2170.381485,2171.705571,SS
2015-17-07a,2173.815379,2174.775706,SS
2015-17-07a,2175.154016,2176.37625,SS
2015-17-07a,2185.353847,2187.230849,SS
2015-17-07a,2188.671339,2190.242782,SS
2015-17-07a,2198.594712,2199.642341,SS
2015-17-07a,2201.519343,2202.523321,SS
2015-17-07a,2203.032585,2204.051113,SS
2015-17-07a,2210.249584,2211.93743,SS
2015-17-07a,2222.326417,2223.286743,SS
2015-17-07a,2224.072465,2225.192846,SS
2015-17-07a,2225.265598,2227.098948,SS
2015-17-07a,2227.593662,2228.2338800000002,SS
2015-17-07a,2228.874097,2229.950827,SS
2015-17-07a,2262.965687,2263.853262,SS
2015-17-07a,2281.735705,2283.088892,SS
2015-17-07b,227.573816,228.504113,SS
2015-17-07b,285.324888,286.327864,SS
2015-17-07b,1105.294163,1106.209924,SS
2015-17-07b,1169.77535,1170.676574,SS
2015-17-07b,1176.563608,1177.406689,SS
2015-17-07b,1185.168852,1186.171828,SS
2015-17-07b,1188.584785,1189.515081,SS
2015-17-07b,1202.62645,1204.283541,SS
2015-17-07b,1206.623818,1207.583187,SS
2015-17-07b,1536.166868,1536.908198,SS
2015-17-07b,1549.147414,1549.8306,SS
2015-17-07b,1559.700466,1560.383653,SS
2015-17-07b,1604.921604,1605.619327,SS
2015-17-07b,1612.756446,1613.483241,SS
2015-17-07b,1694.738838,1695.683671,SS
2015-17-07d,314.440758,315.053369,SS
2015-17-07d,326.194354,327.220122,SS
2015-17-07d,349.658806,350.656081,SS
2015-17-07d,351.040744,352.949813,SS
2015-17-07d,380.944743,381.785303,SS
2015-17-07d,1361.2516659999999,1362.191953,SS
2015-17-07d,1362.918539,1363.716359,SS
2015-17-07d,1395.244491,1396.284506,SS
2015-17-07d,1399.6325,1400.629775,SS
2015-17-07d,1528.865073,1530.275505,SS
2015-17-07d,1610.769831,1611.596144,SS
2015-17-07d,1631.185472,1632.097266,SS
2015-17-07d,1636.186093,1637.368576,SS
2015-18-07c,1861.965226,1862.619006,SS
2015-18-07c,1923.004497,1924.193188,SS
2015-18-07c,1927.179774,1927.863271,SS
2015-18-07c,1930.834998,1931.57793,SS
2015-18-07c,1936.184106,1937.34308,SS
2015-18-07c,2126.850106,2127.994221,SS
2015-18-07c,2435.33022,2436.548628,SS
2015-18-07c,2701.582095,2702.50333,SS
2015-18-07c,2857.835497,2858.623005,SS
2015-18-07c,2862.545684,2863.600647,SS
2015-18-07c,2920.628087,2921.534464,SS
2015-18-07c,2972.157832,2973.183078,SS
2015-18-07c,2981.53363,2982.677745,SS
2015-18-07d,252.388191,253.260453,SS
2015-18-07d,401.93259,403.095606,SS
2015-18-07d,792.719617,794.367222,SS
2015-18-07d,799.739245,800.597661,SS
2015-18-07d,933.375255,934.20598,SS
2015-18-07d,961.052253,962.464486,SS
2015-18-07g,445.165389,446.020654,SS
2015-18-07g,448.276784,448.984589,SS
2015-18-07g,503.544592,504.296635,SS
2015-18-07g,504.871727,505.579533,SS
2015-18-07g,520.738366,521.357696,SS
2015-18-07g,522.03601,522.714323,SS
2015-18-07g,1581.827208,1582.859424,SS
2015-18-07g,1590.335619,1591.294106,SS
2015-18-07g,1965.428269,1966.593198,SS
2015-21-07a,1409.839492,1411.068378,SS
2015-21-07a,1419.860765,1420.621504,SS
2015-21-07a,1790.194347,1791.437862,SS
2015-21-07a,1796.499702,1797.67007,SS
2015-21-07a,1798.606364,1799.674324,SS
2015-21-07a,1815.38651,1816.630026,SS
2015-21-07a,1872.778413,1873.773226,SS
2015-21-07a,2225.527221,2226.361108,SS
2015-21-07a,2391.924241,2392.699609,SS
2015-21-07a,2393.109238,2394.367383,SS
2015-21-07a,2488.816052,2490.001049,SS
2015-21-07a,2491.624934,2492.371044,SS
2015-21-07a,2693.089094,2693.893722,SS
2015-21-07a,2709.51813,2710.191091,SS
2015-21-07a,2904.003973,2904.85249,SS
2015-21-07a,2944.61573,2945.34721,SS
2015-21-07a,2961.805505,2962.72717,SS
2015-21-07a,3037.074774,3037.762365,SS
2015-21-07a,3080.568562,3081.226893,SS
2015-21-07a,3084.503923,3085.33781,SS
2015-21-07a,3085.674291,3086.317993,SS
2015-21-07a,3088.775765,3089.653541,SS
2015-21-07a,3093.062236,3093.808346,SS
2015-21-07a,3104.15147,3105.131653,SS
2015-21-07b,30.453253,32.148348,SS
2015-21-07b,35.567763,38.022728,SS
2015-21-07b,45.562977,46.527427,SS
2015-21-07b,101.881037,103.137745,SS
2015-21-07b,522.892879,523.915781,SS
2015-21-07b,526.253843,527.992776,SS
2015-21-07b,529.030291,530.111645,SS
2015-21-07b,536.219831,537.052765,SS
2015-21-07b,539.697698,540.910567,SS
2015-21-07b,553.506874,554.412873,SS
2015-21-07b,559.045158,560.184963,SS
2015-21-07b,564.481151,565.28486,SS
2015-21-07b,572.562077,573.614205,SS
2015-21-07b,573.964914,575.031655,SS
2015-21-07b,596.088823,597.783917,SS
2015-21-07b,1007.324644,1010.174157,SS
2015-21-07b,1220.102869,1220.965029,SS
2015-21-07b,1226.181829,1226.810184,SS
2015-21-07b,1228.724472,1229.513567,SS
2015-21-07b,1231.60321,1232.626112,SS
2015-21-07b,1241.788391,1242.767454,SS
2015-21-07b,1243.191228,1244.141066,SS
2015-21-07b,1249.606285,1250.775316,SS
2015-21-07b,1270.152002,1271.101839,SS
2015-21-07b,1271.174904,1272.753095,SS
2015-21-07b,1274.272835,1274.842738,SS
2015-21-07b,1275.734124,1276.976219,SS
2015-21-07b,1280.439473,1281.506214,SS
2015-21-07b,1282.193019,1283.756598,SS
2015-21-07b,1292.07133,1293.021167,SS
2015-21-07b,1292.860426,1293.839489,SS
2015-21-07b,1295.330003,1296.396744,SS
2015-21-07b,1296.396744,1297.697291,SS
2015-21-07b,1300.356836,1301.365125,SS
2015-21-07b,1312.354015,1313.201562,SS
2015-21-07b,1318.549878,1319.587393,SS
2015-21-07b,1320.478779,1321.414004,SS
2015-21-07b,1322.948357,1323.503646,SS
2015-21-07b,1323.503646,1324.073549,SS
2015-21-07b,1324.175839,1324.979548,SS
2015-21-07b,1337.517404,1338.438015,SS
2015-21-07b,1344.210105,1345.291459,SS
2015-21-07b,1346.708908,1347.761036,SS
2015-21-07b,1349.266163,1349.777614,SS
2015-21-07b,1349.70455,1350.289065,SS
2015-21-07b,1353.693868,1354.585254,SS
2015-21-07b,1355.140543,1356.148832,SS
2015-21-07b,1367.196174,1368.321366,SS
2015-21-07b,1390.109178,1391.205145,SS
2015-21-07b,1400.425875,1401.3611,SS
2015-21-07b,1401.91639,1403.056195,SS
2015-21-07b,1429.140195,1430.586871,SS
2015-21-07b,1433.845544,1435.073027,SS
2015-21-07b,1726.614704,1728.572831,SS
2015-21-07b,1896.343368,1897.395496,SS
2015-21-07b,2096.905221,2099.404024,SS
2015-21-07b,2331.953483,2332.786417,SS
2015-21-07b,2333.546287,2334.32077,SS
2015-21-07b,2607.172567,2607.976276,SS
